r,gtt,grr,phi,gtt_schw,grr_schw
5.520613962517309119e+03,9.998595974743476056e-01,1.000180462235997547e+00,2.894340382438207967e-04,9.998188607269428152e-01,1.000181172090437887e+00
5.523157009104734243e+03,9.998596623090266755e-01,1.000180379122396435e+00,2.893008628148864168e-04,9.998189441295346480e-01,1.000181088657629891e+00
5.525701227135406043e+03,9.998597271136809850e-01,1.000180296047084472e+00,2.891676260392753292e-04,9.998190274937253097e-01,1.000181005263250933e+00
5.528246617148945006e+03,9.998597918883240787e-01,1.000180213010044339e+00,2.890343278887284005e-04,9.998191108195322307e-01,1.000180921907283249e+00
5.530793179685219002e+03,9.998598566329705006e-01,1.000180130011258273e+00,2.889009683349736497e-04,9.998191941069730637e-01,1.000180838589709742e+00
5.533340915284347830e+03,9.998599213476329073e-01,1.000180047050707843e+00,2.887675473497258141e-04,9.998192773560656832e-01,1.000180755310511982e+00
5.535889824486695943e+03,9.998599860323272859e-01,1.000179964128377064e+00,2.886340649046868377e-04,9.998193605668276307e-01,1.000180672069672649e+00
5.538439907832878816e+03,9.998600506870658489e-01,1.000179881244246838e+00,2.885005209715454911e-04,9.998194437392765588e-01,1.000180588867173981e+00
5.540991165863760216e+03,9.998601153118635843e-01,1.000179798398299846e+00,2.883669155219776431e-04,9.998195268734300090e-01,1.000180505702998657e+00
5.543543599120454928e+03,9.998601799067338147e-01,1.000179715590518770e+00,2.882332485276458810e-04,9.998196099693057448e-01,1.000180422577128470e+00
5.546097208144324213e+03,9.998602444716910842e-01,1.000179632820886289e+00,2.880995199601999444e-04,9.998196930269214189e-01,1.000180339489546100e+00
5.548651993476980351e+03,9.998603090067482713e-01,1.000179550089383751e+00,2.879657297912765080e-04,9.998197760462945727e-01,1.000180256440233784e+00
5.551207955660284824e+03,9.998603735119206970e-01,1.000179467395994948e+00,2.878318779924990737e-04,9.998198590274427477e-01,1.000180173429173980e+00
5.553765095236349225e+03,9.998604379872210179e-01,1.000179384740701005e+00,2.876979645354780786e-04,9.998199419703837076e-01,1.000180090456348925e+00
5.556323412747534348e+03,9.998605024326637780e-01,1.000179302123485492e+00,2.875651947226746052e-04,9.998200248751348829e-01,1.000180007521741299e+00
5.558882908736450190e+03,9.998605668482631881e-01,1.000179219544330644e+00,2.874342120755247706e-04,9.998201077417140370e-01,1.000179924625333117e+00
5.561443583745956857e+03,9.998606312340325708e-01,1.000179137003218699e+00,2.873031690917935018e-04,9.998201905701386005e-01,1.000179841767107058e+00
5.564005438319166387e+03,9.998606955899861370e-01,1.000179054500131226e+00,2.871720657436870592e-04,9.998202733604261150e-01,1.000179758947045361e+00
5.566568472999439109e+03,9.998607599161370985e-01,1.000178972035052016e+00,2.870409020033987471e-04,9.998203561125942329e-01,1.000179676165130482e+00
5.569132688330386372e+03,9.998608242125002210e-01,1.000178889607963306e+00,2.869096778431092930e-04,9.998204388266604958e-01,1.000179593421344881e+00
5.571698084855869638e+03,9.998608884790891604e-01,1.000178807218846888e+00,2.867783932349864682e-04,9.998205215026424453e-01,1.000179510715671016e+00
5.574264663119999568e+03,9.998609527159171284e-01,1.000178724867686331e+00,2.866470481511852503e-04,9.998206041405575117e-01,1.000179428048091346e+00
5.576832423667141484e+03,9.998610169229990019e-01,1.000178642554463204e+00,2.865156425638476609e-04,9.998206867404234588e-01,1.000179345418588106e+00
5.579401367041906269e+03,9.998610811003479926e-01,1.000178560279160189e+00,2.863841764451031989e-04,9.998207693022576059e-01,1.000179262827143978e+00
5.581971493789160377e+03,9.998611452479782002e-01,1.000178478041760410e+00,2.862526497670681903e-04,9.998208518260774946e-01,1.000179180273741419e+00
5.584542804454017642e+03,9.998612093659036137e-01,1.000178395842245882e+00,2.861210625018463841e-04,9.998209343119006665e-01,1.000179097758362667e+00
5.587115299581851104e+03,9.998612734541368896e-01,1.000178313680599063e+00,2.859894146215281397e-04,9.998210167597445519e-01,1.000179015280990402e+00
5.589688979718266637e+03,9.998613375126933489e-01,1.000178231556802633e+00,2.858577060981920526e-04,9.998210991696266925e-01,1.000178932841607304e+00
5.592263845409139321e+03,9.998614015415865364e-01,1.000178149470839495e+00,2.857259369039028950e-04,9.998211815415646297e-01,1.000178850440195388e+00
5.594839897200589803e+03,9.998614655408289975e-01,1.000178067422691441e+00,2.855941070107127539e-04,9.998212638755756831e-01,1.000178768076737557e+00
5.597417135638988839e+03,9.998615295104359424e-01,1.000177985412341819e+00,2.854622163906610850e-04,9.998213461716775052e-01,1.000178685751216046e+00
5.599995561270960934e+03,9.998615934504212488e-01,1.000177903439772864e+00,2.853302650157742257e-04,9.998214284298873045e-01,1.000178603463613536e+00
5.602575174643381615e+03,9.998616573607977953e-01,1.000177821504966591e+00,2.851982528580658278e-04,9.998215106502228444e-01,1.000178521213912486e+00
5.605155976303379248e+03,9.998617212415793487e-01,1.000177739607906569e+00,2.850661798895364244e-04,9.998215928327012225e-01,1.000178439002095576e+00
5.607737966798331399e+03,9.998617850927806749e-01,1.000177657748575477e+00,2.849340460821738635e-04,9.998216749773400913e-01,1.000178356828145265e+00
5.610321146675870295e+03,9.998618489144146526e-01,1.000177575926955331e+00,2.848018514079529826e-04,9.998217570841568813e-01,1.000178274692044011e+00
5.612905516483881001e+03,9.998619127064956036e-01,1.000177494143028367e+00,2.846695958388357171e-04,9.998218391531688010e-01,1.000178192593774495e+00
5.615491076770498694e+03,9.998619764690370726e-01,1.000177412396778154e+00,2.845372793467711549e-04,9.998219211843935028e-01,1.000178110533319398e+00
5.618077828084112298e+03,9.998620402020524933e-01,1.000177330688186483e+00,2.844049019036953190e-04,9.998220031778483063e-01,1.000178028510660733e+00
5.620665770973362669e+03,9.998621039055561877e-01,1.000177249017236925e+00,2.842735724517553579e-04,9.998220851335505310e-01,1.000177946525781847e+00
5.623254905987145321e+03,9.998621675795613672e-01,1.000177167383911270e+00,2.841440922048309105e-04,9.998221670515176074e-01,1.000177864578664755e+00
5.625845233674605879e+03,9.998622312240823540e-01,1.000177085788192644e+00,2.840145523133991395e-04,9.998222489317668549e-01,1.000177782669292581e+00
5.628436754585144627e+03,9.998622948391320264e-01,1.000177004230063282e+00,2.838849527499850609e-04,9.998223307743157040e-01,1.000177700797647340e+00
5.631029469268413777e+03,9.998623584247250395e-01,1.000176922709506089e+00,2.837552934871010054e-04,9.998224125791815853e-01,1.000177618963712156e+00
5.633623378274321112e+03,9.998624219808742719e-01,1.000176841226504409e+00,2.836255744972466727e-04,9.998224943463817072e-01,1.000177537167469266e+00
5.636218482153025434e+03,9.998624855075942675e-01,1.000176759781040037e+00,2.834957957529090776e-04,9.998225760759335001e-01,1.000177455408901572e+00
5.638814781454939293e+03,9.998625490048980158e-01,1.000176678373096095e+00,2.833659572265626037e-04,9.998226577678541727e-01,1.000177373687991533e+00
5.641412276730728991e+03,9.998626124727999498e-01,1.000176597002654821e+00,2.832360588906689494e-04,9.998227394221612663e-01,1.000177292004721830e+00
5.644010968531315484e+03,9.998626759113130591e-01,1.000176515669699784e+00,2.831061007176771281e-04,9.998228210388718784e-01,1.000177210359075364e+00
5.646610857407871663e+03,9.998627393204511105e-01,1.000176434374212997e+00,2.829760826800233595e-04,9.998229026180034396e-01,1.000177128751034594e+00
5.649211943911825983e+03,9.998628027002283147e-01,1.000176353116177141e+00,2.828460047501313410e-04,9.998229841595732692e-01,1.000177047180582202e+00
5.651814228594860651e+03,9.998628660506578836e-01,1.000176271895575786e+00,2.827158669004118676e-04,9.998230656635986868e-01,1.000176965647700644e+00
5.654417712008910712e+03,9.998629293717532507e-01,1.000176190712390278e+00,2.825856691032632663e-04,9.998231471300969009e-01,1.000176884152373047e+00
5.657022394706165869e+03,9.998629926635284049e-01,1.000176109566605076e+00,2.824554113310709619e-04,9.998232285590851198e-01,1.000176802694581868e+00
5.659628277239072304e+03,9.998630559259973349e-01,1.000176028458201527e+00,2.823250935562076399e-04,9.998233099505807742e-01,1.000176721274310010e+00
5.662235360160328128e+03,9.998631191591733636e-01,1.000175947387162756e+00,2.821947157510334633e-04,9.998233913046009613e-01,1.000176639891539931e+00
5.664843644022887020e+03,9.998631823630698134e-01,1.000175866353471887e+00,2.820642778878955847e-04,9.998234726211631118e-01,1.000176558546254313e+00
5.667453129379957318e+03,9.998632455377013395e-01,1.000175785357112046e+00,2.819337799391287425e-04,9.998235539002844341e-01,1.000176477238436057e+00
5.670063816785002018e+03,9.998633086830799321e-01,1.000175704398065024e+00,2.818032218770546104e-04,9.998236351419820256e-01,1.000176395968067844e+00
5.672675706791739685e+03,9.998633717992204684e-01,1.000175623476314168e+00,2.816726036739822855e-04,9.998237163462733168e-01,1.000176314735132355e+00
5.675288799954143542e+03,9.998634348861362708e-01,1.000175542591841937e+00,2.815419253022081254e-04,9.998237975131754052e-01,1.000176233539612491e+00
5.677903096826441470e+03,9.998634979438407733e-01,1.000175461744631678e+00,2.814111867340156402e-04,9.998238786427054992e-01,1.000176152381490935e+00
5.680518597963116918e+03,9.998635609723480755e-01,1.000175380934666514e+00,2.812803879416757085e-04,9.998239597348808072e-01,1.000176071260750588e+00
5.683135303918909813e+03,9.998636239716708340e-01,1.000175300161928016e+00,2.811495288974461991e-04,9.998240407897185378e-01,1.000175990177374130e+00
5.685753215248814740e+03,9.998636869418234818e-01,1.000175219426399753e+00,2.810196242338827114e-04,9.998241218072360104e-01,1.000175909131344021e+00
5.688372332508080945e+03,9.998637498828193415e-01,1.000175138728065294e+00,2.808916291574835625e-04,9.998242027874502114e-01,1.000175828122643606e+00
5.690992656252215966e+03,9.998638127946717358e-01,1.000175058066905986e+00,2.807635751207142988e-04,9.998242837303784603e-01,1.000175747151255345e+00
5.693614187036980184e+03,9.998638756773944314e-01,1.000174977442906066e+00,2.806354620964151680e-04,9.998243646360378545e-01,1.000175666217162140e+00
5.696236925418393184e+03,9.998639385310010841e-01,1.000174896856047324e+00,2.805072900574137325e-04,9.998244455044456025e-01,1.000175585320346672e+00
5.698860871952727393e+03,9.998640013555056827e-01,1.000174816306313774e+00,2.803790589765252491e-04,9.998245263356188017e-01,1.000175504460792064e+00
5.701486027196515352e+03,9.998640641509205507e-01,1.000174735793686986e+00,2.802507688265521812e-04,9.998246071295746606e-01,1.000175423638480776e+00
5.704112391706541530e+03,9.998641269172600099e-01,1.000174655318150752e+00,2.801224195802847405e-04,9.998246878863302767e-01,1.000175342853395932e+00
5.706739966039849605e+03,9.998641896545379382e-01,1.000174574879687972e+00,2.799940112105005078e-04,9.998247686059026362e-01,1.000175262105520435e+00
5.709368750753740642e+03,9.998642523627671030e-01,1.000174494478281328e+00,2.798655436899643244e-04,9.998248492883091698e-01,1.000175181394836743e+00
5.711998746405775819e+03,9.998643150419619374e-01,1.000174414113913501e+00,2.797370169914285094e-04,9.998249299335667528e-01,1.000175100721328203e+00
5.714629953553757332e+03,9.998643776921344317e-01,1.000174333786567837e+00,2.796084310876334553e-04,9.998250105416924827e-01,1.000175020084977273e+00
5.717262372755761135e+03,9.998644403132999070e-01,1.000174253496227461e+00,2.794797859513063277e-04,9.998250911127036789e-01,1.000174939485767078e+00
5.719896004570114201e+03,9.998645029054705757e-01,1.000174173242874609e+00,2.793510815551618776e-04,9.998251716466172168e-01,1.000174858923680521e+00
5.722530849555400891e+03,9.998645654686608708e-01,1.000174093026492850e+00,2.792223178719023340e-04,9.998252521434501938e-01,1.000174778398700282e+00
5.725166908270464774e+03,9.998646280028831157e-01,1.000174012847064198e+00,2.790934948742172946e-04,9.998253326032197075e-01,1.000174697910809707e+00
5.727804181274403163e+03,9.998646905081518543e-01,1.000173932704572888e+00,2.789646125347839431e-04,9.998254130259429662e-01,1.000174617459991033e+00
5.730442669126574401e+03,9.998647529844801873e-01,1.000173852599000712e+00,2.788356708262666695e-04,9.998254934116368453e-01,1.000174537046227607e+00
5.733082372386591487e+03,9.998648154318815484e-01,1.000173772530332350e+00,2.787066697213173958e-04,9.998255737603184423e-01,1.000174456669502332e+00
5.735723291614328446e+03,9.998648778503695933e-01,1.000173692498549149e+00,2.785776091925754126e-04,9.998256540720048546e-01,1.000174376329798109e+00
5.738365427369913959e+03,9.998649402399577557e-01,1.000173612503634457e+00,2.784484892126674340e-04,9.998257343467130687e-01,1.000174296027098064e+00
5.741008780213736827e+03,9.998650026006591363e-01,1.000173532545571620e+00,2.783193097542075432e-04,9.998258145844600708e-01,1.000174215761384655e+00
5.743653350706443234e+03,9.998650649324871686e-01,1.000173452624343762e+00,2.781900707897971381e-04,9.998258947852629586e-01,1.000174135532641451e+00
5.746299139408937663e+03,9.998651272354560637e-01,1.000173372739933786e+00,2.780607722920251483e-04,9.998259749491387183e-01,1.000174055340850909e+00
5.748946146882384710e+03,9.998651895095781450e-01,1.000173292892323706e+00,2.779314142334677099e-04,9.998260550761043364e-01,1.000173975185996156e+00
5.751594373688203632e+03,9.998652517548679564e-01,1.000173213081498202e+00,2.778029189534773403e-04,9.998261351661767993e-01,1.000173895068060315e+00
5.754243820388075619e+03,9.998653139713381544e-01,1.000173133307439510e+00,2.776763920154373937e-04,9.998262152193730934e-01,1.000173814987026288e+00
5.756894487543939249e+03,9.998653761590020617e-01,1.000173053570130532e+00,2.775498067933188204e-04,9.998262952357102051e-01,1.000173734942877202e+00
5.759546375717992305e+03,9.998654383178741112e-01,1.000172973869554616e+00,2.774231632602733593e-04,9.998263752152051209e-01,1.000173654935595735e+00
5.762199485472691777e+03,9.998655004479665154e-01,1.000172894205694885e+00,2.772964613894403894e-04,9.998264551578748272e-01,1.000173574965165013e+00
5.764853817370752950e+03,9.998655625492929300e-01,1.000172814578533798e+00,2.771697011539467673e-04,9.998265350637363102e-01,1.000173495031568383e+00
5.767509371975150316e+03,9.998656246218677879e-01,1.000172734988055590e+00,2.770428825269071523e-04,9.998266149328063346e-01,1.000173415134788524e+00
5.770166149849119392e+03,9.998656866657029685e-01,1.000172655434242275e+00,2.769160054814236811e-04,9.998266947651019976e-01,1.000173335274808561e+00
5.772824151556153993e+03,9.998657486808126826e-01,1.000172575917077866e+00,2.767890699905861305e-04,9.998267745606402856e-01,1.000173255451611398e+00
5.775483377660006227e+03,9.998658106672103640e-01,1.000172496436544600e+00,2.766620760274720258e-04,9.998268543194378521e-01,1.000173175665180603e+00
5.778143828724689229e+03,9.998658726249088913e-01,1.000172416992625601e+00,2.765350235651462614e-04,9.998269340415119055e-01,1.000173095915498633e+00
5.780805505314477159e+03,9.998659345539222532e-01,1.000172337585304883e+00,2.764079125766614803e-04,9.998270137268793212e-01,1.000173016202548837e+00
5.783468407993901565e+03,9.998659964542629952e-01,1.000172258214564680e+00,2.762807430350578027e-04,9.998270933755568635e-01,1.000172936526314116e+00
5.786132537327755927e+03,9.998660583259454393e-01,1.000172178880389007e+00,2.761535149133630433e-04,9.998271729875614078e-01,1.000172856886777817e+00
5.788797893881092932e+03,9.998661201689821310e-01,1.000172099582760321e+00,2.760262281845925485e-04,9.998272525629099405e-01,1.000172777283923065e+00
5.791464478219225384e+03,9.998661819833863929e-01,1.000172020321661748e+00,2.758988828217491963e-04,9.998273321016194481e-01,1.000172697717732540e+00
5.794132290907728020e+03,9.998662437691725469e-01,1.000171941097076855e+00,2.757714787978234505e-04,9.998274116037064729e-01,1.000172618188189810e+00
