r,gtt,grr,phi,gtt_schw,grr_schw
3.558207787293079516e+00,6.953456189425647471e-01,1.416771059871081873e+00,1.782268809287746725e-01,7.189596392961767890e-01,1.390898661542318004e+00
3.559846860090464471e+00,6.954728950198408866e-01,1.416545389222571005e+00,1.781346066097923009e-01,7.190890396968965259e-01,1.390648368693688353e+00
3.561486687919537708e+00,6.956000380671265582e-01,1.416320107098749670e+00,1.780422897850500175e-01,7.192183805173351097e-01,1.390398281090505783e+00
3.563127271128102347e+00,6.957270504587754756e-01,1.416095206481612356e+00,1.779499304349676236e-01,7.193476617849253740e-01,1.390148398506903860e+00
3.564768610064119603e+00,6.958539345906468165e-01,1.415870680305973295e+00,1.778575285399560946e-01,7.194768835270872742e-01,1.389898720717343883e+00
3.566410705075714116e+00,6.959806928793281777e-01,1.415646521461864094e+00,1.777650840804171628e-01,7.196060457712285530e-01,1.389649247496611562e+00
3.568053556511165958e+00,6.961073277613525345e-01,1.415422722796949806e+00,1.776725970367438179e-01,7.197351485447439634e-01,1.389399978619819676e+00
3.569697164718919957e+00,6.962338416924164219e-01,1.415199277118934340e+00,1.775800673893198067e-01,7.198641918750157132e-01,1.389150913862405412e+00
3.571341530047579482e+00,6.963602371465885676e-01,1.414976177197973861e+00,1.774874951185199112e-01,7.199931757894133533e-01,1.388902053000130365e+00
3.572986652845909106e+00,6.964865166155187470e-01,1.414753415769085088e+00,1.773948802047098372e-01,7.201221003152942224e-01,1.388653395809079649e+00
3.574632533462834605e+00,6.966126826076413092e-01,1.414530985534560692e+00,1.773022226282462699e-01,7.202509654800026695e-01,1.388404942065661674e+00
3.576279172247440741e+00,6.967387376473772598e-01,1.414308879166377819e+00,1.772095223694768740e-01,7.203797713108706091e-01,1.388156691546607702e+00
3.577926569548974811e+00,6.968646842743282388e-01,1.414087089308601719e+00,1.771167794087401826e-01,7.205085178352170772e-01,1.387908644028971183e+00
3.579574725716843986e+00,6.969905250424781595e-01,1.413865608579795596e+00,1.770239937263657637e-01,7.206372050803491192e-01,1.387660799290126423e+00
3.581223641100616639e+00,6.971162625193791929e-01,1.413644429575417805e+00,1.769311653026740816e-01,7.207658330735607910e-01,1.387413157107768802e+00
3.582873316050022350e+00,6.972418992853466335e-01,1.413423544870219262e+00,1.768382941179765244e-01,7.208944018421334921e-01,1.387165717259914333e+00
3.584523750914952345e+00,6.973674379326475492e-01,1.413202947020639311e+00,1.767453801525754042e-01,7.210229114133365202e-01,1.386918479524898107e+00
3.586174946045458167e+00,6.974928810646865429e-01,1.412982628567185817e+00,1.766524233867639571e-01,7.211513618144260729e-01,1.386671443681375182e+00
3.587826901791751677e+00,6.976182312951907383e-01,1.412762582036815928e+00,1.765594238008264538e-01,7.212797530726461348e-01,1.386424609508318806e+00
3.589479618504207714e+00,6.977434912473977624e-01,1.412542799945311733e+00,1.764663813750379506e-01,7.214080852152280343e-01,1.386177976785019972e+00
3.591133096533362767e+00,6.978686635532367344e-01,1.412323274799641259e+00,1.763732960896643998e-01,7.215363582693906652e-01,1.385931545291086975e+00
3.592787336229913198e+00,6.979937508525116963e-01,1.412103999100313256e+00,1.762801679249628162e-01,7.216645722623402648e-01,1.385685314806445856e+00
3.594442337944717902e+00,6.981187557920852660e-01,1.411884965343728426e+00,1.761869968611809445e-01,7.217927272212705248e-01,1.385439285111337959e+00
3.596098102028797872e+00,6.982436810250612913e-01,1.411666166024508451e+00,1.760937828785575643e-01,7.219208231733629244e-01,1.385193455986320599e+00
3.597754628833334412e+00,6.983685292099673925e-01,1.411447593637828346e+00,1.760005259573222680e-01,7.220488601457859534e-01,1.384947827212266613e+00
3.599411918709671365e+00,6.984933030099362838e-01,1.411229240681724395e+00,1.759085678834738098e-01,7.221768381656958891e-01,1.384702398570363036e+00
3.601069972009315112e+00,6.986180050918934237e-01,1.411011099659400747e+00,1.758168705843344559e-01,7.223047572602365740e-01,1.384457169842110869e+00
3.602728789083932792e+00,6.987426381257391128e-01,1.410793163081517809e+00,1.757251310452367654e-01,7.224326174565389724e-01,1.384212140809325087e+00
3.604388370285353638e+00,6.988672047835352563e-01,1.410575423468467537e+00,1.756333492467231638e-01,7.225604187817220581e-01,1.383967311254132637e+00
3.606048715965570750e+00,6.989917077386902378e-01,1.410357873352631852e+00,1.755415251693268897e-01,7.226881612628919260e-01,1.383722680958973772e+00
3.607709826476736215e+00,6.991161496651527862e-01,1.410140505280639944e+00,1.754496587935724938e-01,7.228158449271423480e-01,1.383478249706599827e+00
3.609371702171166429e+00,6.992405332365968507e-01,1.409923311815586944e+00,1.753577500999753958e-01,7.229434698015546612e-01,1.383234017280073669e+00
3.611034343401339886e+00,6.993648611256191305e-01,1.409706285539261250e+00,1.752657990690420775e-01,7.230710359131975462e-01,1.382989983462768580e+00
3.612697750519897610e+00,6.994891360029305005e-01,1.409489419054338333e+00,1.751738056812699729e-01,7.231985432891274712e-01,1.382746148038368039e+00
3.614361923879642280e+00,6.996133605365570940e-01,1.409272704986564984e+00,1.750817699171476338e-01,7.233259919563883589e-01,1.382502510790865058e+00
3.616026863833539995e+00,6.997375373910386109e-01,1.409056135986924696e+00,1.749896917571545640e-01,7.234533819420114753e-01,1.382259071504561954e+00
3.617692570734718505e+00,6.998616692266320660e-01,1.408839704733782172e+00,1.748975711817613299e-01,7.235807132730159852e-01,1.382015829964068798e+00
3.619359044936468983e+00,6.999857586985188673e-01,1.408623403935011398e+00,1.748054081714293939e-01,7.237079859764083967e-01,1.381772785954303639e+00
3.621026286792245141e+00,7.001098084560163359e-01,1.408407226330109951e+00,1.747132027066113369e-01,7.238352000791827834e-01,1.381529939260492723e+00
3.622694296655662782e+00,7.002338211417892255e-01,1.408191164692275343e+00,1.746209547677506912e-01,7.239623556083207845e-01,1.381287289668168272e+00
3.624363074880503355e+00,7.003577993910717892e-01,1.407975211830485351e+00,1.745286643352818856e-01,7.240894525907919377e-01,1.381044836963168265e+00
3.626032621820706403e+00,7.004817458308852940e-01,1.407759360591537501e+00,1.744363313896305501e-01,7.242164910535529021e-01,1.380802580931637547e+00
3.627702937830378449e+00,7.006056630792684148e-01,1.407543603862077886e+00,1.743439559112131554e-01,7.243434710235479024e-01,1.380560521360025827e+00
3.629374023263787663e+00,7.007295537445068501e-01,1.407327934570600014e+00,1.742515378804371240e-01,7.244703925277092837e-01,1.380318658035086354e+00
3.631045878475366528e+00,7.008534204243695998e-01,1.407112345689430999e+00,1.741590772777008855e-01,7.245972555929565129e-01,1.380076990743877907e+00
3.632718503819709177e+00,7.009772657053512379e-01,1.406896830236685769e+00,1.740665740833939323e-01,7.247240602461968439e-01,1.379835519273761690e+00
3.634391899651574498e+00,7.011010921619166281e-01,1.406681381278200860e+00,1.739740282778965419e-01,7.248508065143253187e-01,1.379594243412401999e+00
3.636066066325883472e+00,7.012249023557545202e-01,1.406465991929447545e+00,1.738814398415801377e-01,7.249774944242239894e-01,1.379353162947766442e+00
3.637741004197722283e+00,7.013486988350352558e-01,1.406250655357413004e+00,1.737888087548069560e-01,7.251041240027633616e-01,1.379112277668122832e+00
3.639416713622338762e+00,7.014724841336729133e-01,1.406035364782464825e+00,1.736961349979303237e-01,7.252306952768009518e-01,1.378871587362042073e+00
3.641093194955145496e+00,7.015962607705962251e-01,1.405820113480183764e+00,1.736047957523524643e-01,7.253572082731820636e-01,1.378631091818395049e+00
3.642770448551718943e+00,7.017200312490251557e-01,1.405604894783174519e+00,1.735137841395121561e-01,7.254836630187397883e-01,1.378390790826352852e+00
3.644448474767799873e+00,7.018437980557521438e-01,1.405389702082848080e+00,1.734227306025718784e-01,7.256100595402947828e-01,1.378150684175386331e+00
3.646127273959289816e+00,7.019675636604315594e-01,1.405174528831178549e+00,1.733316351222195517e-01,7.257363978646551583e-01,1.377910771655265876e+00
3.647806846482258170e+00,7.020913305148781536e-01,1.404959368542434195e+00,1.732404976791340756e-01,7.258626780186170357e-01,1.377671053056060080e+00
3.649487192692935977e+00,7.022151010523662862e-01,1.404744214794874546e+00,1.731493182539855236e-01,7.259889000289638794e-01,1.377431528168136188e+00
3.651168312947719485e+00,7.023388776869436967e-01,1.404529061232431708e+00,1.730580968274350595e-01,7.261150639224670522e-01,1.377192196782158762e+00
3.652850207603168364e+00,7.024626628127486061e-01,1.404313901566350387e+00,1.729668333801348823e-01,7.262411697258854826e-01,1.376953058689089238e+00
3.654532877016007042e+00,7.025864588033351454e-01,1.404098729576808813e+00,1.728755278927283368e-01,7.263672174659656644e-01,1.376714113680186147e+00
3.656216321543124259e+00,7.027102680110071109e-01,1.403883539114507695e+00,1.727841803458498304e-01,7.264932071694421012e-01,1.376475361547003562e+00
3.657900541541573070e+00,7.028340927661592685e-01,1.403668324102227194e+00,1.726927907201248613e-01,7.266191388630365289e-01,1.376236802081391541e+00
3.659585537368570396e+00,7.029579353766267635e-01,1.403453078536357701e+00,1.726013589961699901e-01,7.267450125734589150e-01,1.375998435075494353e+00
3.661271309381498806e+00,7.030817981270446326e-01,1.403237796488402633e+00,1.725098851545928402e-01,7.268708283274066817e-01,1.375760260321751360e+00
3.662957857937904738e+00,7.032056832782115352e-01,1.403022472106444818e+00,1.724183691759920978e-01,7.269965861515645944e-01,1.375522277612895916e+00
3.664645183395500716e+00,7.033295930664669182e-01,1.402807099616588449e+00,1.723268110409575116e-01,7.271222860726058723e-01,1.375284486741954026e+00
3.666333286112160472e+00,7.034535297030753975e-01,1.402591673324365296e+00,1.722352107300700041e-01,7.272479281171908561e-01,1.375046887502245463e+00
3.668022166445926491e+00,7.035774953736173565e-01,1.402376187616116709e+00,1.721435682239013942e-01,7.273735123119676738e-01,1.374809479687382208e+00
3.669711824755004237e+00,7.037014922373947545e-01,1.402160636960338103e+00,1.720518835030145910e-01,7.274990386835724632e-01,1.374572263091267788e+00
3.671402261397764821e+00,7.038255224268379351e-01,1.401945015908990122e+00,1.719601565479636218e-01,7.276245072586289275e-01,1.374335237508097274e+00
3.673093476732744556e+00,7.039495880469308631e-01,1.401729319098790727e+00,1.718683873392934380e-01,7.277499180637486687e-01,1.374098402732355950e+00
3.674785471118643621e+00,7.040736911746391380e-01,1.401513541252460193e+00,1.717765758575401369e-01,7.278752711255306318e-01,1.373861758558820867e+00
3.676478244914329618e+00,7.041978338583501085e-01,1.401297677179941470e+00,1.716847220832307952e-01,7.280005664705619939e-01,1.373625304782557288e+00
3.678171798478833132e+00,7.043220181173243111e-01,1.401081721779590783e+00,1.715928259968835801e-01,7.281258041254173863e-01,1.373389041198920468e+00
3.679866132171352167e+00,7.044462459411532373e-01,1.400865670039326272e+00,1.715008875790075549e-01,7.282509841166593390e-01,1.373152967603554764e+00
3.681561246351248595e+00,7.045705192892313118e-01,1.400649517037755976e+00,1.714089068101029290e-01,7.283761064708380584e-01,1.372917083792392301e+00
3.683257141378050825e+00,7.046948400902364185e-01,1.400433257945263632e+00,1.713183530041938185e-01,7.285011712144917606e-01,1.372681389561652754e+00
3.684953817611453353e+00,7.048192102416184213e-01,1.400216888025063611e+00,1.712282189125072240e-01,7.286261783741461162e-01,1.372445884707843566e+00
3.686651275411314099e+00,7.049436316091038934e-01,1.400000402634230090e+00,1.711380433009469793e-01,7.287511279763145833e-01,1.372210569027759286e+00
3.688349515137658852e+00,7.050681060262028454e-01,1.399783797224674498e+00,1.710478261503871333e-01,7.288760200474988515e-01,1.371975442318479343e+00
3.690048537150678154e+00,7.051926352937363252e-01,1.399567067344116067e+00,1.709575674416929369e-01,7.290008546141878432e-01,1.371740504377370273e+00
3.691748341810729972e+00,7.053172211793671265e-01,1.399350208636991555e+00,1.708672671557207867e-01,7.291256317028588230e-01,1.371505755002082827e+00
3.693448929478336140e+00,7.054418654171441538e-01,1.399133216845354299e+00,1.707769252733183085e-01,7.292503513399763992e-01,1.371271193990553305e+00
3.695150300514186359e+00,7.055665697070575559e-01,1.398916087809723985e+00,1.706865417753242742e-01,7.293750135519931899e-01,1.371036821141002005e+00
3.696852455279135530e+00,7.056913357146068488e-01,1.398698817469907096e+00,1.705961166425686848e-01,7.294996183653497113e-01,1.370802636251932327e+00
3.698555394134205088e+00,7.058161650703770329e-01,1.398481401865791174e+00,1.705056498558726041e-01,7.296241658064742674e-01,1.370568639122131671e+00
3.700259117440582557e+00,7.059410593696258118e-01,1.398263837138087329e+00,1.704151413960483807e-01,7.297486559017829499e-01,1.370334829550669653e+00
3.701963625559621995e+00,7.060660201718882423e-01,1.398046119529064102e+00,1.703245912438994536e-01,7.298730886776795268e-01,1.370101207336898552e+00
3.703668918852844438e+00,7.061910490005849361e-01,1.397828245383219370e+00,1.702339993802204354e-01,7.299974641605559977e-01,1.369867772280451979e+00
3.705374997681937010e+00,7.063161473426464720e-01,1.397610211147942483e+00,1.701433657857970294e-01,7.301217823767919279e-01,1.369634524181245094e+00
3.707081862408752038e+00,7.064413166481486872e-01,1.397392013374126218e+00,1.700526904414062790e-01,7.302460433527546702e-01,1.369401462839473727e+00
3.708789513395311044e+00,7.065665583299594044e-01,1.397173648716751204e+00,1.699619733278161793e-01,7.303702471147996977e-01,1.369168588055613700e+00
3.710497951003800310e+00,7.066918737633952619e-01,1.396955113935436588e+00,1.698712144257859269e-01,7.304943936892701606e-01,1.368935899630421060e+00
3.712207175596574427e+00,7.068172642858945309e-01,1.396736405894955402e+00,1.697804137160658922e-01,7.306184831024971071e-01,1.368703397364930741e+00
3.713917187536154074e+00,7.069427311966972605e-01,1.396517521565715736e+00,1.696895711793974804e-01,7.307425153807995954e-01,1.368471081060456340e+00
3.715627987185226910e+00,7.070682757565399656e-01,1.396298458024207045e+00,1.695986867965133815e-01,7.308664905504843601e-01,1.368238950518590347e+00
3.717339574906648014e+00,7.071938991873628622e-01,1.396079212453418039e+00,1.695077605481372374e-01,7.309904086378461452e-01,1.368007005541202581e+00
3.719051951063439443e+00,7.073196026720253160e-01,1.395859782143210603e+00,1.694167924149839466e-01,7.311142696691675935e-01,1.367775245930440420e+00
3.720765116018790675e+00,7.074453873540391680e-01,1.395640164490669521e+00,1.693257823777594429e-01,7.312380736707192463e-01,1.367543671488727464e+00
3.722479070136058166e+00,7.075712543373082752e-01,1.395420357000414446e+00,1.692347304171608058e-01,7.313618206687594325e-01,1.367312282018764646e+00
3.724193813778765794e+00,7.076972046858857057e-01,1.395200357284878345e+00,1.691436365138762055e-01,7.314855106895346015e-01,1.367081077323528016e+00
3.725909347310605746e+00,7.078232394237395919e-01,1.394980163064554191e+00,1.690540814662517821e-01,7.316091437592788793e-01,1.366850057206269176e+00
3.727625671095435411e+00,7.079493595345295320e-01,1.394759772168201239e+00,1.689650590453287138e-01,7.317327199042144015e-01,1.366619221470515066e+00
3.729342785497282264e+00,7.080755659614028641e-01,1.394539182533031330e+00,1.688759956166182297e-01,7.318562391505513132e-01,1.366388569920066409e+00
3.731060690880340758e+00,7.082018596067930494e-01,1.394318392204846102e+00,1.687868911612302736e-01,7.319797015244877691e-01,1.366158102358998150e+00
3.732779387608972765e+00,7.083282413322394833e-01,1.394097399338157572e+00,1.686977456602660741e-01,7.321031070522094897e-01,1.365927818591658571e+00
3.734498876047707583e+00,7.084547119582138563e-01,1.393876202196260294e+00,1.686085590948182278e-01,7.322264557598905377e-01,1.365697718422669071e+00
